turbine_id,overall_score,priority,component_scores,turbine_details,recommendations,remaining_fit_years,fit_expiry_date,repowering_window,latitude,longitude,postcode,window_priority
309425,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.761122518822724, 'capacity_mw': 0.011, 'location': 'Chorley - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.236139630390143,2032-11-14 00:00:00,OPTIMAL,53.805141446857526,-2.6716647643449964,PR6 ,1.0
309445,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.747433264887064, 'capacity_mw': 0.015, 'location': 'North East Derbyshire - East Midlands - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.2498288843258045,2032-11-19 00:00:00,OPTIMAL,53.3488456811354,-1.4745170854468286,S45 ,1.0
312816,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.71731690622861, 'capacity_mw': 0.022, 'location': 'Fylde - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.279945242984257,2032-11-30 00:00:00,OPTIMAL,53.79312892245967,-2.70051586361725,PR4 ,1.0
313232,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.793976728268309, 'capacity_mw': 0.0025, 'location': 'South Lakeland - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.2032854209445585,2032-11-02 01:00:00,OPTIMAL,54.05200996009398,-2.800655131086654,LA7 ,1.0
314970,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.465434633812457, 'capacity_mw': 0.005, 'location': 'Eden - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.531827515400411,2033-03-02 00:00:00,OPTIMAL,54.854255690108886,-2.899172238585768,CA9 ,1.0
315508,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.744695414099931, 'capacity_mw': 0.01, 'location': 'Carlisle - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.252566735112937,2032-11-20 00:00:00,OPTIMAL,54.93107770620667,-2.8923513830432013,CA6 ,1.0
315606,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.796714579055442, 'capacity_mw': 0.022, 'location': 'Rochdale - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.200547570157426,2032-11-01 01:00:00,OPTIMAL,53.432330345331245,-2.201879972576802,M24 ,1.0
315700,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.802190280629706, 'capacity_mw': 0.003, 'location': 'Eden - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.195071868583162,2032-10-30 01:00:00,OPTIMAL,54.897946252195176,-2.940843196570459,CA7 ,1.0
315775,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.725530458590006, 'capacity_mw': 0.01, 'location': 'County Durham - North East - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.271731690622861,2032-11-27 00:00:00,OPTIMAL,54.53894863408156,-1.5130984887390746,DL12,1.0
315855,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.725530458590006, 'capacity_mw': 0.015, 'location': 'Wirral - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.271731690622861,2032-11-27 00:00:00,OPTIMAL,53.227109279125735,-2.8866884464162914,CH46,1.0
317063,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 13.259411362080767, 'capacity_mw': 0.011, 'location': 'Wyre - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.737850787132102,2032-05-16 00:00:00,OPTIMAL,53.761507002010426,-2.7259886113826943,PR3 ,1.0
318464,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.492813141683778, 'capacity_mw': 0.011, 'location': 'Wyre - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.5044490075290895,2033-02-20 00:00:00,OPTIMAL,53.74543285845639,-2.711716046562154,PR3 ,1.0
318944,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 13.39356605065024, 'capacity_mw': 0.0055, 'location': 'Unknown - Unknown - Unknown', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.6036960985626285,2032-03-28 00:00:00,OPTIMAL,54.5,-3.5,,1.0
318945,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 13.39356605065024, 'capacity_mw': 0.0055, 'location': 'Unknown - Unknown - Unknown', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.6036960985626285,2032-03-28 00:00:00,OPTIMAL,54.5,-3.5,,1.0
320312,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 13.22655715263518, 'capacity_mw': 0.015, 'location': 'Carlisle - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.770704996577686,2032-05-28 00:00:00,OPTIMAL,54.86169992869001,-2.897942359763506,CA4 ,1.0
322124,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.739219712525667, 'capacity_mw': 0.006, 'location': 'Copeland - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.258042436687201,2032-11-22 00:00:00,OPTIMAL,54.87355391923099,-2.9002408447442227,CA23,1.0
322194,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.728268309377139, 'capacity_mw': 0.012, 'location': 'Allerdale - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.268993839835729,2032-11-26 00:00:00,OPTIMAL,54.93299951824906,-2.949966842223969,CA7 ,1.0
323269,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.722792607802875, 'capacity_mw': 0.011, 'location': 'Wigan - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.274469541409993,2032-11-28 00:00:00,OPTIMAL,53.53947549372757,-2.6192429255011325,WN2 ,1.0
327186,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 13.188227241615332, 'capacity_mw': 0.005, 'location': 'County Durham - North East - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.809034907597536,2032-06-11 00:00:00,OPTIMAL,54.55032330758672,-1.5538615347210516,DL13,1.0
327690,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.405201916495551, 'capacity_mw': 0.01, 'location': 'Carlisle - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.592060232717317,2033-03-24 01:00:00,OPTIMAL,54.90951302519534,-2.9714871502377758,CA6 ,1.0
328569,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 13.026694045174539, 'capacity_mw': 0.015, 'location': 'County Durham - North East - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.97056810403833,2032-08-09 00:00:00,OPTIMAL,54.524693524754966,-1.59492645195355,DL15,1.0
330903,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.993839835728952, 'capacity_mw': 0.005, 'location': 'Blackburn with Darwen - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.003422313483915,2032-08-21 00:00:00,OPTIMAL,53.546850239412755,-2.394569101891578,BL7 ,1.0
331292,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.950034223134839, 'capacity_mw': 0.005, 'location': 'Barrow-in-Furness - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.047227926078029,2032-09-06 00:00:00,OPTIMAL,54.06058337467805,-2.8368444566300806,LA15,1.0
332640,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.889801505817934, 'capacity_mw': 0.01, 'location': 'Middlesbrough - North East - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.107460643394935,2032-09-28 00:00:00,OPTIMAL,54.56426809595781,-1.2827596995677448,TS5 ,1.0
332868,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.889801505817934, 'capacity_mw': 0.005, 'location': 'South Lakeland - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.107460643394935,2032-09-28 00:00:00,OPTIMAL,54.08599413674446,-2.7946367611611724,LA12,1.0
335033,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 13.043121149897331, 'capacity_mw': 0.011, 'location': 'Eden - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.954140999315538,2032-08-03 00:00:00,OPTIMAL,54.851585537582,-2.8960967775035185,CA16,1.0
335094,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 13.103353867214237, 'capacity_mw': 0.015, 'location': 'County Durham - North East - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.893908281998631,2032-07-12 00:00:00,OPTIMAL,54.74022775289291,-1.566316847002919,DH8 ,1.0
336417,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.974674880219029, 'capacity_mw': 0.005, 'location': 'Unknown - Unknown - Unknown', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.02258726899384,2032-08-28 00:00:00,OPTIMAL,54.5,-3.5,,1.0
336687,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.93908281998631, 'capacity_mw': 0.005, 'location': 'Barrow-in-Furness - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.058179329226557,2032-09-10 00:00:00,OPTIMAL,54.03520406354922,-2.7919529105885164,LA15,1.0
338600,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.33949349760438, 'capacity_mw': 0.01, 'location': 'Gateshead - North East - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.657768651608487,2033-04-17 00:00:00,OPTIMAL,54.98098262331758,-1.5684124424845982,NE11,1.0
341517,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 13.127994524298426, 'capacity_mw': 0.006, 'location': 'Eden - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.869267624914442,2032-07-03 00:00:00,OPTIMAL,54.89118714824483,-2.9772406164664016,CA9 ,1.0
342721,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.802190280629706, 'capacity_mw': 0.003, 'location': 'Eden - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.195071868583162,2032-10-30 01:00:00,OPTIMAL,54.89343171636622,-2.8937089542520114,CA7 ,1.0
342773,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.799452429842573, 'capacity_mw': 0.02, 'location': 'Allerdale - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.197809719370294,2032-10-31 01:00:00,OPTIMAL,54.89717171122893,-2.9067219857398903,CA7 ,1.0
343102,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.873374401095141, 'capacity_mw': 0.015, 'location': 'Stockton-on-Tees - North East - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.123887748117728,2032-10-04 00:00:00,OPTIMAL,54.591286953290975,-1.2779213754100316,TS8 ,1.0
344502,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.75564681724846, 'capacity_mw': 0.006, 'location': 'Darlington - North East - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.241615331964408,2032-11-16 00:00:00,OPTIMAL,54.57311674211722,-1.5573038670612673,DL1 ,1.0
344585,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.744695414099931, 'capacity_mw': 0.01, 'location': 'Carlisle - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.252566735112937,2032-11-20 00:00:00,OPTIMAL,54.917588393246916,-2.9466938623755343,CA6 ,1.0
344591,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.7419575633128, 'capacity_mw': 0.01, 'location': 'County Durham - North East - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.255304585900069,2032-11-21 00:00:00,OPTIMAL,54.510029063880594,-1.5124621173104007,DL14,1.0
345818,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.728268309377139, 'capacity_mw': 0.02, 'location': 'Bury - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.268993839835729,2032-11-26 00:00:00,OPTIMAL,53.61236418226225,-2.4600330582968115,BL2 ,1.0
345832,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.7419575633128, 'capacity_mw': 0.02, 'location': 'Cheshire East - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.255304585900069,2032-11-21 00:00:00,OPTIMAL,54.463190923859045,-3.5131401309926944,CW11,1.0
346463,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.722792607802875, 'capacity_mw': 0.05, 'location': 'Wirral - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.274469541409993,2032-11-28 00:00:00,OPTIMAL,53.18239150946128,-2.8710534884459187,CH45,1.0
346501,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.725530458590006, 'capacity_mw': 0.005, 'location': 'Bassetlaw - East Midlands - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.271731690622861,2032-11-27 00:00:00,OPTIMAL,53.538882590461,-1.1101753453167564,DN22,1.0
347020,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.227241615331964, 'capacity_mw': 0.005, 'location': 'Bolton - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.770020533880904,2033-05-28 00:00:00,OPTIMAL,53.60597538323394,-2.4604294557128314,BL5 ,1.0
347166,0.584,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.5}","{'age_years': 12.840520191649555, 'capacity_mw': 0.006, 'location': 'Eden - North West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],7.156741957563312,2032-10-16 00:00:00,OPTIMAL,54.52379121554239,-1.5399578321980405,DL12,1.0
