fit_id,score,priority,capacity_mw,age_years,location,age_score,capacity_score,efficiency_score,location_score,recommendations
412606,0.614,HIGH,0.012,11.397672826830938,Powys - Wales - Wales,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
412615,0.614,HIGH,0.005,11.397672826830938,Highland - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
412666,0.614,HIGH,0.0036,11.397672826830938,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
412667,0.614,HIGH,0.0014,11.397672826830938,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
412974,0.614,HIGH,0.02,11.394934976043805,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
413082,0.614,HIGH,0.02,11.392197125256674,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
413083,0.614,HIGH,0.02,11.392197125256674,Moray - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
413122,0.614,HIGH,0.02,11.38945927446954,Scottish Borders - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
413358,0.614,HIGH,0.01,11.392197125256674,Highland - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
413414,0.614,HIGH,0.0014,11.38672142368241,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
413512,0.614,HIGH,0.005,11.411362080766597,Scottish Borders - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
413662,0.614,HIGH,0.005,11.723477070499658,Highland - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
413943,0.614,HIGH,0.005,11.403148528405202,Shetland Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
414024,0.614,HIGH,0.04,12.353182751540041,Dumfries and Galloway - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
414152,0.614,HIGH,0.006,11.403148528405202,Northumberland - North East - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
415984,0.614,HIGH,0.005,11.397672826830938,Na h-Eileanan Siar - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
416702,0.614,HIGH,0.011,11.394934976043805,Scottish Borders - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
416733,0.614,HIGH,0.0014,11.397672826830938,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
416856,0.614,HIGH,0.02,11.397672826830938,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
416942,0.614,HIGH,0.005,11.394934976043805,Carmarthenshire - Wales - Wales,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
416964,0.614,HIGH,0.005,11.394934976043805,Carmarthenshire - Wales - Wales,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
417147,0.614,HIGH,0.015,11.392197125256674,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
417369,0.614,HIGH,0.011,11.38672142368241,Calderdale - Yorkshire and The Humber - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
417847,0.614,HIGH,0.005,12.281998631074606,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
422948,0.614,HIGH,0.0035,11.252566735112936,North Lanarkshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
424746,0.614,HIGH,0.01,11.53182751540041,North Devon - South West - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
424747,0.614,HIGH,0.005,11.53182751540041,Shetland Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
424808,0.614,HIGH,0.01,12.39151266255989,Calderdale - Yorkshire and The Humber - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
424826,0.614,HIGH,0.005,11.942505133470226,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
425699,0.614,HIGH,0.022,12.2217659137577,Moray - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
426357,0.614,HIGH,0.005,10.924024640657084,Shetland Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
426498,0.614,HIGH,0.006,10.934976043805612,Shetland Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
426711,0.614,HIGH,0.0108,12.219028062970569,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
427492,0.614,HIGH,0.006,10.899383983572895,Aberdeenshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
427543,0.614,HIGH,0.02,10.896646132785763,Cornwall - South West - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
427565,0.614,HIGH,0.02,10.896646132785763,Pembrokeshire - Wales - Wales,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
427605,0.614,HIGH,0.011,10.888432580424366,Northumberland - North East - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
427614,0.614,HIGH,0.02,11.529089664613279,Aberdeenshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
427756,0.614,HIGH,0.011,12.188911704312115,Perth and Kinross - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
428480,0.614,HIGH,0.011,12.106776180698152,West Devon - South West - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
428744,0.614,HIGH,0.02,11.931553730321697,Craven - Yorkshire and The Humber - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
429376,0.614,HIGH,0.011,11.512662559890487,North Devon - South West - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
429750,0.614,HIGH,0.011,12.10403832991102,North Lincolnshire - Yorkshire and The Humber - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
430412,0.614,HIGH,0.009720000000000001,12.14236824093087,Moray - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
430819,0.614,HIGH,0.011,11.214236824093087,Barnsley - Yorkshire and The Humber - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
431956,0.614,HIGH,0.005,11.89596167008898,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
432211,0.614,HIGH,0.005,12.125941136208077,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
432719,0.614,HIGH,0.02,12.093086926762492,Isle of Anglesey - Wales - Wales,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
433136,0.614,HIGH,0.01,11.493497604380561,Na h-Eileanan Siar - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
433163,0.614,HIGH,0.02,11.493497604380561,Aberdeenshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
433395,0.614,HIGH,0.011,11.477070499657769,Kirklees - Yorkshire and The Humber - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
433447,0.614,HIGH,0.01,11.482546201232033,East Lothian - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
433574,0.614,HIGH,0.012,11.477070499657769,Aberdeenshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
433617,0.614,HIGH,0.01,12.09034907597536,Hambleton - Yorkshire and The Humber - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
433644,0.614,HIGH,0.006,11.498973305954825,Shetland Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
434163,0.614,HIGH,0.033,12.05201916495551,Dumfries and Galloway - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
435521,0.614,HIGH,0.005,11.463381245722108,Shetland Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
435564,0.614,HIGH,0.005,11.45242984257358,Na h-Eileanan Siar - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
435835,0.614,HIGH,0.011,11.126625598904859,Scottish Borders - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
436458,0.614,HIGH,0.006,11.865845311430528,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
437350,0.614,HIGH,0.006,11.964407939767282,South Ayrshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
437423,0.614,HIGH,0.006,11.85763175906913,Ceredigion - Wales - Wales,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
437845,0.614,HIGH,0.0036,11.43874058863792,Bradford - Yorkshire and The Humber - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
437847,0.614,HIGH,0.0014,11.43874058863792,Bradford - Yorkshire and The Humber - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
438521,0.614,HIGH,0.006,11.854893908282,Aberdeenshire - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
438679,0.614,HIGH,0.006,11.84394250513347,Angus - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
438995,0.614,HIGH,0.011,11.43874058863792,Fife - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
438996,0.614,HIGH,0.011,11.43874058863792,Fife - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
439267,0.614,HIGH,0.02,12.013689253935661,Conwy - Wales - Wales,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
439341,0.614,HIGH,0.011,12.010951403148528,Hambleton - Yorkshire and The Humber - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
439436,0.614,HIGH,0.005,11.441478439425051,Orkney Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
439446,0.614,HIGH,0.012,11.441478439425051,West Devon - South West - England,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
439477,0.614,HIGH,0.006,11.433264887063656,Shetland Islands - Scotland - Scotland,0.3,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines
